,seniorcitizen,tenure,multiplelines,internetservice,contract,paperlessbilling,monthlycharges,churn,service_count,family,paymentmethod_Bank transfer (automatic),paymentmethod_Credit card (automatic),paymentmethod_Electronic check
6144,1,23,0,2,1,1,90.0,0,3,1,0,0,1
6145,0,67,0,1,3,0,54.2,0,5,1,0,1,0
6146,0,25,0,2,1,1,99.5,1,4,0,0,0,1
6147,1,39,0,2,2,0,99.1,0,4,1,0,0,0
6148,0,69,1,1,3,1,66.9,0,3,0,0,0,0
6149,0,1,0,1,2,0,25.85,0,0,0,0,0,0
6150,0,32,0,2,1,0,91.05,0,2,0,0,0,1
6151,0,9,0,2,1,0,71.0,1,0,0,0,0,1
6152,0,16,0,2,1,1,93.2,1,3,0,0,1,0
6153,0,60,0,0,3,1,20.95,0,0,1,1,0,0
6154,0,72,1,2,3,1,109.2,0,5,1,1,0,0
6155,0,5,0,0,1,0,19.35,1,0,1,0,0,0
6156,1,26,0,2,1,1,85.8,0,2,0,0,1,0
6157,0,3,0,0,1,0,19.85,1,0,0,0,0,0
6158,0,2,0,0,1,1,19.65,0,0,0,0,0,1
6159,0,2,0,0,2,0,20.5,0,0,1,1,0,0
6160,0,36,1,1,2,1,89.65,0,5,0,0,1,0
6161,0,7,0,2,1,0,74.35,0,1,0,0,0,0
6162,1,60,0,1,3,1,49.45,0,3,1,0,1,0
6163,0,19,1,2,1,1,89.1,0,2,1,0,0,1
6164,1,45,1,1,3,0,75.15,0,4,1,0,1,0
6165,1,4,0,2,1,1,70.65,0,0,0,0,0,1
6166,0,31,1,2,1,1,104.2,1,4,1,0,0,1
6167,0,47,0,2,1,0,90.05,0,3,1,0,0,1
6168,0,1,0,2,1,1,79.25,1,1,0,0,0,1
6169,0,1,0,1,1,1,44.9,1,0,0,1,0,0
6170,0,1,0,0,1,0,19.4,0,0,0,0,1,0
6171,1,59,1,2,1,1,88.75,0,2,1,0,1,0
6172,0,10,0,2,1,1,70.1,1,0,1,0,0,1
6174,0,4,0,1,1,1,29.65,1,1,0,0,0,1
6175,0,32,0,2,2,1,90.8,0,3,1,0,0,1
6176,0,43,1,2,1,1,77.85,1,1,0,0,0,1
6177,0,4,0,1,1,0,54.3,1,1,0,0,0,1
6178,1,54,0,0,3,1,18.95,0,0,1,0,0,0
6179,1,11,1,2,1,1,95.15,1,2,0,1,0,0
6180,1,66,1,2,3,1,102.4,0,3,0,1,0,0
6181,0,61,1,2,2,1,99.9,0,3,1,0,0,1
6182,0,72,1,1,3,0,88.7,0,6,1,0,1,0
6183,0,44,0,1,2,1,54.3,0,4,1,0,0,1
6184,0,41,1,1,1,1,55.7,0,1,0,1,0,0
6185,0,50,1,2,2,1,103.95,0,4,1,0,0,1
6187,0,8,0,0,3,0,20.15,0,0,1,0,0,0
6188,0,18,0,0,1,0,20.05,0,0,0,0,0,0
6189,0,72,1,1,3,1,91.95,0,6,1,0,1,0
6190,0,1,0,2,1,0,80.5,1,1,0,0,0,1
6191,1,42,1,1,1,0,55.65,0,1,0,0,0,1
6192,1,18,0,2,1,1,74.7,0,1,0,0,0,1
6193,0,13,1,2,2,1,104.15,0,4,1,0,1,0
6194,0,68,1,2,2,1,83.65,0,2,1,1,0,0
6195,0,4,1,2,1,1,72.2,1,0,0,1,0,0
6196,0,69,1,2,3,1,110.05,0,5,0,0,1,0
6197,0,17,0,1,1,0,51.5,1,1,0,0,0,0
6198,0,25,1,0,3,0,25.5,0,0,1,0,1,0
6199,1,43,0,2,1,1,89.55,1,2,0,0,0,0
6200,0,59,0,0,3,0,19.5,0,0,1,0,1,0
6201,1,5,0,2,1,0,80.7,0,2,0,0,0,1
6202,0,21,1,1,2,0,77.5,1,4,1,0,0,0
6203,0,69,1,2,2,1,105.1,0,5,1,0,1,0
6204,0,13,0,1,1,1,25.15,0,0,0,1,0,0
6205,0,42,1,2,1,1,95.25,1,3,1,1,0,0
6206,0,52,1,2,1,1,95.65,0,3,1,0,1,0
6207,1,46,0,2,1,0,85.0,1,2,0,0,0,1
6208,0,61,1,1,3,1,80.8,0,5,1,1,0,0
6209,0,29,0,1,2,1,24.85,0,0,0,0,0,0
6210,0,25,0,1,2,1,54.75,0,2,1,0,1,0
6211,0,5,0,2,1,1,85.75,1,2,1,0,0,1
6212,0,15,0,1,2,0,50.75,0,3,0,0,0,1
6213,0,19,0,0,3,0,20.15,0,0,1,0,0,0
6214,0,44,0,0,3,0,20.05,0,0,0,0,0,0
6215,1,6,1,2,1,1,98.25,1,3,0,0,0,1
6216,0,58,1,1,3,0,71.6,0,4,1,0,1,0
6217,0,62,0,2,2,1,81.45,0,2,1,0,1,0
6218,0,70,0,1,2,1,58.4,0,5,1,1,0,0
6219,1,1,0,1,1,1,25.7,1,0,0,0,0,0
6220,0,10,0,1,3,0,53.7,0,5,1,0,1,0
6221,0,26,0,0,2,1,19.6,0,0,0,1,0,0
6222,0,66,1,2,1,0,89.4,0,2,0,0,1,0
6223,0,7,0,2,1,1,69.0,1,0,1,0,0,1
6224,0,51,1,2,2,0,84.2,0,2,1,1,0,0
6225,0,72,1,2,3,1,106.1,0,5,1,0,1,0
6226,0,65,1,0,3,0,25.75,0,0,0,0,0,0
6227,0,2,0,1,1,0,46.05,1,0,0,1,0,0
6228,0,70,1,1,2,0,64.95,0,3,1,1,0,0
6229,0,72,1,1,3,1,85.45,0,5,1,0,1,0
6230,0,1,0,0,1,0,20.05,0,0,1,0,0,0
6231,1,1,0,2,1,1,76.4,1,1,1,0,0,0
6232,0,5,1,2,1,1,100.5,1,3,0,0,0,1
6233,0,3,0,0,1,0,20.7,0,0,0,0,0,0
6234,0,58,1,0,3,1,25.3,0,0,0,0,1,0
6235,1,22,0,1,1,0,40.05,1,2,1,0,0,0
6236,1,33,1,2,1,1,100.6,0,3,1,1,0,0
6237,0,1,0,2,1,0,69.95,1,0,0,0,0,1
6239,0,72,1,2,3,1,99.4,0,3,1,0,0,1
6240,0,1,1,2,1,1,93.3,1,2,1,0,0,1
6241,0,3,0,1,1,1,49.15,1,1,0,0,0,1
6242,0,72,1,2,3,0,107.45,0,5,1,0,1,0
6243,0,72,1,1,3,1,83.6,0,5,1,0,1,0
6244,1,54,1,2,1,1,99.05,0,3,1,0,1,0
6245,0,59,1,1,2,1,80.1,0,4,1,0,0,1
6246,0,54,0,1,3,1,65.3,0,3,0,1,0,0
6247,0,60,1,2,3,1,89.55,0,2,0,0,0,1
6248,0,60,0,1,3,0,60.8,0,5,1,0,1,0
6249,0,3,1,2,1,0,74.5,0,0,0,0,0,1
6250,0,69,1,2,3,0,99.15,0,3,1,1,0,0
6251,0,1,0,0,1,0,19.25,0,0,1,0,0,1
6252,0,50,0,1,1,1,39.45,0,2,1,0,1,0
6253,0,56,0,1,1,1,44.85,0,2,0,0,1,0
6254,0,60,0,2,3,1,97.2,0,4,1,0,0,1
6255,1,69,1,2,2,1,110.55,0,5,1,0,0,0
6256,0,1,0,1,1,0,35.05,1,1,0,0,0,0
6257,1,1,0,2,1,1,73.0,1,1,0,0,0,1
6258,0,3,0,0,1,1,19.9,0,0,1,0,0,0
6259,0,60,0,1,3,0,76.95,0,4,1,1,0,0
6260,0,13,0,1,3,0,35.4,0,2,0,0,0,0
6261,0,62,0,0,3,0,20.45,0,0,1,1,0,0
6262,0,45,1,2,2,0,96.75,0,3,0,1,0,0
6263,0,25,0,1,2,0,54.2,0,4,0,0,0,1
6264,0,44,0,2,3,0,100.1,0,4,0,1,0,0
6265,0,2,0,1,1,1,45.25,0,0,0,0,0,0
6266,1,33,1,2,1,1,83.85,1,2,0,0,1,0
6267,0,1,0,2,1,1,70.1,1,0,0,0,0,1
6268,0,22,0,0,2,0,20.85,0,0,0,1,0,0
6269,0,35,0,1,1,1,33.45,0,2,0,0,0,0
6270,0,29,0,0,3,0,20.2,0,0,1,0,0,0
6271,1,27,1,2,2,1,85.9,0,2,1,0,0,1
6272,0,54,0,1,2,1,61.0,0,3,1,0,0,1
6273,1,2,0,2,1,1,70.65,1,0,0,0,0,1
6274,0,57,1,2,2,1,86.9,0,1,0,0,0,1
6275,0,62,1,1,3,0,69.4,0,4,0,1,0,0
6276,0,15,0,0,2,0,20.35,0,0,1,0,1,0
6277,0,2,0,0,1,0,20.35,1,0,0,0,0,0
6278,0,70,1,2,3,1,104.3,0,4,1,1,0,0
6279,0,21,0,1,1,1,44.95,0,0,1,0,0,1
6280,0,23,0,1,2,1,49.45,0,1,1,0,0,1
6281,0,6,0,0,2,0,20.6,0,0,0,0,0,0
6282,0,4,0,0,3,0,19.55,0,0,1,0,1,0
6283,0,3,0,2,1,1,99.0,1,4,0,0,1,0
6284,0,23,1,2,1,1,93.5,0,2,0,0,0,1
6285,0,26,0,1,2,0,54.55,0,4,0,0,1,0
6286,0,8,0,0,1,0,20.05,0,0,1,0,0,0
6287,0,26,1,2,1,1,83.95,1,1,0,0,0,1
6288,0,2,1,2,1,1,79.45,0,1,0,0,0,1
6290,0,71,1,2,3,1,93.7,1,2,1,1,0,0
6291,0,59,1,1,2,0,79.85,0,5,0,0,1,0
6292,0,39,1,2,2,0,100.0,0,3,1,0,0,1
6293,0,21,0,0,3,0,19.6,0,0,1,0,0,0
6294,0,1,0,0,1,0,19.7,1,0,0,0,0,0
6295,0,48,0,0,3,0,20.2,0,0,1,1,0,0
6296,1,31,0,1,2,1,50.4,0,4,1,0,1,0
6297,0,64,1,2,2,0,113.35,0,6,1,0,0,1
6298,0,46,1,2,1,1,80.0,0,1,1,1,0,0
6299,0,52,1,1,3,1,80.95,0,4,0,1,0,0
6300,0,67,1,0,3,1,24.9,0,0,1,0,0,0
6302,0,5,1,2,1,0,75.55,1,0,0,0,0,1
6303,0,71,1,2,3,0,109.25,0,5,1,0,0,1
6304,0,9,0,2,1,1,77.65,1,1,0,1,0,0
6305,1,26,1,2,1,1,95.0,1,3,0,0,0,1
6306,0,71,1,2,2,1,116.3,0,6,0,1,0,0
6307,0,32,0,0,1,0,19.9,0,0,0,1,0,0
6308,0,2,0,2,1,0,70.35,0,0,0,0,0,1
6309,0,71,1,0,3,0,25.6,0,0,1,0,1,0
6310,0,60,0,1,2,1,44.45,0,3,0,0,0,1
6311,1,55,1,2,2,1,100.15,0,3,0,0,0,1
6313,0,2,0,2,1,1,95.85,1,3,0,0,0,1
6314,0,6,1,2,1,1,73.85,0,0,0,0,0,0
6315,0,48,0,1,3,1,70.1,0,4,1,0,1,0
6316,0,63,1,0,3,0,25.25,0,0,1,0,0,0
6317,0,1,1,2,1,1,79.15,1,1,0,0,0,1
6318,0,12,0,0,1,0,21.05,0,0,1,0,1,0
6320,0,30,0,1,2,1,64.5,0,3,1,0,0,1
6322,0,4,0,2,1,1,79.0,1,1,0,0,0,1
6323,0,40,1,2,2,1,105.95,0,4,0,0,1,0
6324,0,9,0,2,1,1,75.85,0,1,1,0,0,1
6325,0,17,0,2,1,0,91.85,1,3,1,0,0,1
6326,0,62,0,1,3,1,43.6,0,3,0,0,1,0
6327,0,28,0,2,2,1,91.25,0,3,0,1,0,0
6328,0,70,1,1,3,0,89.75,0,6,0,0,1,0
6329,0,46,0,2,3,1,104.4,0,5,0,1,0,0
6330,0,23,1,2,1,0,90.15,0,2,1,0,0,0
6331,0,47,0,1,2,0,40.3,0,3,1,0,0,1
6332,0,68,0,2,3,1,105.25,0,5,1,1,0,0
6334,0,67,1,2,3,1,104.0,0,4,1,0,0,1
6335,0,14,0,1,1,1,69.65,0,3,0,0,0,1
6336,0,57,1,2,1,1,74.3,0,0,1,0,0,1
6337,0,55,1,2,2,0,100.9,0,3,1,0,0,0
6338,0,1,0,0,1,1,20.25,0,0,0,0,0,0
6339,0,1,0,1,1,1,49.9,1,1,1,0,0,0
6340,0,23,1,2,1,1,96.9,0,3,0,0,1,0
6341,0,13,1,2,1,1,100.35,1,3,0,0,0,1
6342,0,47,1,2,1,1,104.1,0,4,1,0,0,1
6343,0,38,0,0,2,0,20.1,0,0,0,0,0,0
6345,1,2,1,1,1,1,56.55,0,1,0,0,1,0
6347,0,15,0,2,1,1,68.6,0,0,1,1,0,0
6348,0,26,0,2,1,1,69.05,0,0,0,0,1,0
6349,0,35,0,0,3,0,19.7,0,0,1,0,1,0
6350,0,3,0,0,1,1,20.05,0,0,1,0,0,0
6351,0,50,1,2,1,0,103.7,1,4,1,0,0,1
6352,0,42,1,2,1,1,94.4,0,3,1,0,0,1
6353,0,10,0,1,1,1,54.95,0,2,1,0,1,0
6354,0,61,0,2,2,0,93.7,0,4,1,1,0,0
6355,0,68,1,2,3,0,110.25,0,5,0,0,1,0
6356,0,10,0,2,2,1,98.9,0,4,0,0,0,1
6357,0,65,1,2,2,0,89.75,1,3,1,0,0,1
6358,0,72,0,1,3,1,80.45,0,5,1,1,0,0
6359,0,55,0,2,1,0,79.4,0,2,1,0,0,1
6360,0,1,0,0,1,1,20.3,1,0,0,0,0,0
6361,0,7,0,1,1,0,62.8,0,3,0,1,0,0
6362,0,2,1,2,1,1,74.9,0,0,0,0,0,0
6363,0,9,0,2,1,1,74.85,0,1,0,0,0,1
6364,0,27,1,0,3,1,25.85,0,0,1,0,1,0
6365,1,7,1,2,1,1,101.95,1,3,1,0,0,1
6366,0,64,0,1,3,1,68.3,0,4,1,0,0,0
6367,0,70,0,1,3,0,48.4,0,4,0,1,0,0
6368,1,2,1,2,1,1,94.0,1,2,0,0,0,1
6370,0,45,1,2,1,1,89.3,1,2,0,0,1,0
6371,0,24,1,0,3,0,25.15,0,0,0,0,1,0
6372,0,4,0,0,3,0,19.5,0,0,1,0,1,0
6373,0,44,0,2,1,1,92.95,0,3,1,1,0,0
6374,0,72,0,0,3,1,20.7,0,0,1,0,0,0
6375,0,1,0,2,1,1,74.3,1,1,0,0,1,0
6376,0,66,0,0,3,0,19.35,0,0,0,1,0,0
6377,0,1,0,1,1,1,44.65,1,3,0,0,0,0
6378,0,13,0,2,1,0,84.05,1,2,1,0,0,1
6379,0,10,1,2,1,1,80.7,1,1,0,1,0,0
6380,1,65,1,2,1,1,104.35,0,4,1,0,0,1
6381,0,1,0,0,1,0,19.55,0,0,1,0,0,0
6382,0,38,0,1,2,0,74.05,0,5,1,0,0,1
6383,0,23,0,1,3,0,40.1,0,3,1,0,0,0
6384,0,10,0,0,2,0,20.1,0,0,1,0,0,0
6385,0,4,1,2,1,1,101.7,1,3,1,0,0,1
6386,0,72,1,1,3,1,83.55,0,5,1,0,1,0
6387,0,35,0,1,1,0,56.85,0,2,1,0,0,1
6388,0,1,0,0,1,0,20.4,1,0,0,0,0,0
6389,0,58,0,0,3,0,19.55,0,0,1,0,1,0
6390,0,70,0,2,2,1,106.15,0,5,1,0,0,1
6391,0,38,1,1,2,0,78.95,0,4,1,0,1,0
6392,0,60,0,1,1,1,49.75,0,3,1,0,0,1
6393,0,26,1,2,1,1,92.4,0,3,0,0,1,0
6394,0,8,0,1,2,0,58.2,0,3,0,1,0,0
6395,0,41,1,2,2,1,102.6,1,4,1,0,0,1
6396,1,36,1,2,1,1,91.95,0,2,1,0,1,0
6397,1,54,0,1,2,0,65.25,0,3,0,1,0,0
6398,0,71,1,2,3,1,106.0,1,4,1,1,0,0
6399,0,55,1,2,1,1,73.1,0,0,0,0,0,1
6400,0,72,1,1,3,0,59.75,0,2,0,1,0,0
6401,0,3,0,1,1,1,55.1,1,2,1,0,0,0
6402,0,54,1,1,3,1,59.8,0,2,1,1,0,0
6403,0,72,1,2,3,1,116.6,0,6,1,1,0,0
6404,0,52,1,2,3,1,109.3,0,5,0,0,0,1
6405,1,60,1,2,2,1,101.4,0,3,0,1,0,0
6406,0,39,0,1,1,1,50.65,0,3,0,0,1,0
6407,0,15,0,1,2,0,56.15,0,1,0,0,0,0
6409,0,43,0,0,2,1,19.2,0,0,1,0,0,0
6411,1,2,0,2,1,0,70.1,0,0,1,0,0,1
6412,0,72,0,2,3,1,108.3,0,6,1,1,0,0
6413,0,32,1,2,1,1,91.05,1,2,1,1,0,0
6414,0,40,1,0,3,0,25.25,0,0,1,0,1,0
6415,0,58,0,1,2,1,45.35,0,3,1,0,0,1
6416,0,67,0,1,3,0,43.9,0,3,0,0,0,1
6417,1,51,1,2,1,1,77.5,1,1,1,0,0,1
6418,0,31,1,1,2,1,79.3,0,4,1,0,0,0
6419,1,69,1,2,1,1,84.9,0,2,1,0,1,0
6420,0,32,1,2,2,1,79.25,0,1,1,0,0,1
6421,0,21,0,1,3,0,71.05,0,4,0,0,1,0
6422,0,52,0,1,2,0,53.75,0,2,0,0,0,1
6423,0,72,1,0,3,0,24.25,0,0,1,0,1,0
6424,0,72,0,1,3,1,54.2,1,4,1,0,0,1
6425,0,52,0,1,2,0,44.25,0,3,1,1,0,0
6426,0,41,0,1,2,0,50.05,0,1,0,1,0,0
6427,0,41,0,0,3,0,20.15,0,0,0,0,0,0
6428,0,6,0,2,1,1,69.25,1,0,0,0,0,0
6429,0,67,1,1,2,1,69.35,0,4,1,0,1,0
6430,0,16,0,0,1,0,19.35,0,0,1,0,0,0
6431,0,17,0,0,3,0,19.15,0,0,0,0,0,0
6432,0,35,0,1,1,0,61.0,0,3,1,0,0,0
6433,0,58,0,0,3,0,20.5,0,0,1,0,1,0
6434,0,1,0,1,1,1,50.5,1,1,0,0,0,1
6435,0,52,0,1,3,0,50.2,0,4,1,0,0,0
6436,0,70,0,1,3,0,79.6,0,5,0,1,0,0
6437,0,19,1,0,3,1,24.9,0,0,1,1,0,0
6438,1,1,1,2,1,1,74.4,1,0,0,0,0,1
6439,0,35,0,2,1,1,106.9,0,5,1,0,0,1
6440,0,32,1,2,1,1,101.35,0,3,0,0,0,1
6441,0,17,0,1,1,1,55.35,0,2,1,0,1,0
6442,0,67,0,1,2,0,50.55,0,1,1,0,1,0
6443,0,9,0,0,1,0,19.5,0,0,0,1,0,0
6444,0,31,1,1,2,1,79.45,1,4,1,0,0,0
6445,0,4,1,2,1,0,90.65,0,2,0,0,0,1
6446,1,58,1,2,2,1,89.85,0,3,1,1,0,0
6447,0,60,0,1,2,0,79.0,0,5,0,0,0,0
6448,0,58,1,2,2,1,104.65,1,4,0,0,0,1
6449,0,1,0,0,1,0,19.55,0,0,0,0,0,0
6450,0,27,0,0,3,0,19.9,0,0,1,0,0,0
6451,1,66,1,2,2,1,116.25,0,6,1,0,0,1
6452,0,15,1,2,1,1,87.75,0,2,0,1,0,0
6453,1,47,1,2,1,1,100.05,1,3,1,0,0,1
6454,0,41,1,2,1,1,81.3,0,1,0,0,1,0
6455,0,59,0,1,1,1,44.3,0,2,1,0,0,1
6456,0,50,0,2,3,0,70.35,0,0,1,0,1,0
6457,0,17,0,1,2,0,44.45,0,3,1,0,1,0
6458,0,6,0,1,1,1,49.15,0,1,1,0,0,1
6460,0,44,0,2,1,0,100.55,1,4,0,0,0,1
6461,0,49,0,2,1,1,85.3,0,2,1,0,1,0
6462,0,2,0,2,1,0,95.65,1,3,0,0,0,1
6463,0,59,1,1,2,1,69.1,0,3,1,0,0,0
6464,1,50,1,1,1,1,70.35,0,3,0,1,0,0
6465,0,59,0,0,3,0,20.6,0,0,1,0,0,0
6466,0,18,1,2,1,0,74.15,0,0,0,0,0,0
6467,0,10,1,2,1,0,75.05,0,0,0,0,0,1
6468,0,14,0,1,2,0,44.6,0,0,1,0,0,1
6469,0,35,0,0,3,0,21.45,0,0,0,1,0,0
6470,0,8,0,1,2,1,43.45,0,0,1,0,0,0
6471,0,18,0,0,2,0,20.05,0,0,1,1,0,0
6472,0,60,1,2,2,0,94.15,0,3,1,1,0,0
6473,0,1,0,2,1,0,94.4,1,3,0,0,0,1
6474,0,6,0,0,3,0,19.55,0,0,0,0,0,0
6475,0,19,1,1,1,1,75.9,0,4,1,0,0,0
6476,0,53,1,1,2,0,64.15,0,3,1,1,0,0
6477,1,72,1,2,3,1,109.55,0,5,1,1,0,0
6478,0,60,1,2,3,1,110.8,0,5,1,0,1,0
6479,0,1,0,1,1,1,55.0,1,1,0,0,1,0
6480,0,13,0,1,1,0,53.45,0,2,1,0,0,0
6481,0,5,0,2,1,0,69.95,0,0,1,0,1,0
6482,0,1,1,2,1,1,101.45,1,3,0,0,0,1
6483,0,13,0,2,1,0,97.0,0,3,1,0,0,1
6484,0,37,1,1,2,1,90.6,0,6,0,1,0,0
6485,0,64,0,2,1,1,73.55,0,1,1,0,0,0
6487,0,61,1,2,3,1,94.35,0,3,1,1,0,0
6488,0,1,0,2,1,1,69.5,1,0,0,0,0,1
6489,0,1,0,0,1,1,18.85,1,0,0,0,0,0
6490,0,26,0,0,2,0,19.4,0,0,0,0,0,0
6491,0,1,0,2,1,1,69.2,1,0,0,0,0,1
6492,0,24,0,0,3,0,19.75,0,0,1,0,0,0
6493,0,17,0,1,2,0,54.6,0,4,1,0,0,1
6494,0,26,0,1,1,1,29.8,0,1,1,0,0,0
6495,0,1,0,2,1,1,69.65,1,0,0,0,0,1
6496,1,40,1,2,1,0,101.85,1,3,1,0,0,1
6497,0,52,1,2,1,1,103.05,0,4,0,0,0,1
6498,0,1,0,2,1,1,82.3,1,2,0,0,0,1
6499,0,1,0,0,1,0,20.3,0,0,0,0,0,0
6500,0,21,0,1,3,0,35.1,0,2,0,0,0,0
6501,0,67,1,2,2,1,105.7,0,4,1,1,0,0
6502,0,44,0,1,1,0,56.25,0,2,1,1,0,0
6503,0,70,0,1,2,0,60.35,0,5,1,0,0,1
6504,0,3,0,2,1,0,79.25,1,1,0,0,0,1
6505,0,56,0,1,3,1,59.8,0,3,1,1,0,0
6506,0,13,1,2,1,1,84.6,1,1,0,0,0,1
6507,0,58,1,2,1,1,93.4,1,3,1,1,0,0
6508,0,42,1,2,1,1,94.2,1,2,1,0,0,1
6510,0,46,1,2,3,0,99.65,0,4,1,0,0,0
6511,0,63,0,1,3,1,50.65,0,1,1,1,0,0
6512,0,11,0,1,1,1,60.9,0,3,0,0,0,1
6513,0,15,1,1,1,1,59.65,0,2,1,1,0,0
6514,0,72,0,1,3,1,64.7,0,6,1,0,0,1
6515,0,29,0,1,1,1,25.1,1,0,0,0,1,0
6516,0,1,0,1,1,0,48.95,1,1,1,0,0,1
6517,0,6,0,1,1,0,54.85,0,1,1,0,0,1
6518,0,1,0,1,1,0,45.3,1,0,0,0,0,1
6519,0,63,1,2,2,1,91.35,0,2,1,0,0,1
6520,0,2,0,2,1,1,85.85,1,2,0,0,0,1
6521,0,18,1,0,3,0,25.1,0,0,1,0,0,0
6522,0,43,0,1,1,0,34.0,0,2,1,1,0,0
6523,0,15,0,1,2,0,45.9,0,4,0,0,0,0
6524,0,10,1,2,1,0,95.2,1,2,1,0,0,1
6525,0,55,0,0,3,0,20.5,0,0,1,0,0,0
6526,0,49,1,2,2,1,100.6,1,3,1,1,0,0
6527,0,6,0,1,1,1,55.3,1,2,1,0,0,0
6528,0,70,0,0,3,0,20.35,0,0,1,0,1,0
6529,1,2,1,2,1,1,74.85,1,0,0,0,0,0
6530,1,63,0,1,2,0,36.1,0,2,1,1,0,0
6531,0,25,0,1,1,1,65.8,0,3,0,1,0,0
6532,1,18,0,0,2,0,20.35,0,0,0,1,0,0
6533,1,28,1,2,1,1,105.8,0,4,1,0,0,1
6534,1,53,0,2,2,1,96.75,0,4,0,0,0,0
6536,0,1,0,1,1,0,24.4,0,0,0,0,0,0
6538,0,2,0,2,1,1,79.85,1,2,0,0,0,1
6539,0,26,0,1,1,1,73.05,0,4,1,0,0,1
6540,0,34,0,1,2,0,64.35,0,3,0,0,0,1
6541,0,19,0,0,3,0,20.5,0,0,1,0,0,0
6542,0,15,1,2,1,1,76.0,1,0,0,0,0,0
6543,0,62,0,1,2,0,54.75,0,2,1,0,1,0
6545,0,9,0,1,1,1,74.65,1,4,0,0,0,1
6546,0,24,0,1,1,1,51.15,0,1,0,0,0,1
6548,0,31,0,1,1,0,54.35,0,2,1,0,0,0
6549,0,1,0,1,1,1,56.25,1,1,0,0,0,1
6550,0,21,1,2,1,1,106.1,1,4,1,0,0,1
6551,0,63,0,2,2,1,96.0,0,3,1,0,0,1
6552,1,2,0,2,1,1,79.75,1,1,0,1,0,0
6553,0,61,0,1,3,1,61.45,0,5,1,1,0,0
6554,0,1,0,2,1,0,68.65,1,0,0,0,0,1
6555,0,18,0,0,2,0,19.65,0,0,0,0,0,0
6556,0,6,0,0,2,0,19.0,0,0,1,0,1,0
6557,0,33,1,2,1,1,100.0,0,3,0,0,0,1
6558,0,16,0,0,1,0,20.25,1,0,0,1,0,0
6559,0,56,0,2,1,1,98.7,0,4,1,0,0,1
6560,0,23,0,0,2,0,19.8,0,0,1,0,0,0
6561,0,9,0,2,1,1,73.8,0,1,0,0,0,1
6562,1,14,1,2,1,1,100.2,1,3,1,0,0,1
6563,0,15,1,2,1,1,74.9,1,0,1,1,0,0
6564,0,5,0,0,1,0,20.05,0,0,0,0,1,0
6565,0,61,1,2,1,1,106.2,0,4,1,0,0,1
6566,0,70,1,2,3,1,116.55,0,6,1,0,1,0
6567,0,15,1,2,1,1,99.7,0,3,0,0,0,1
6568,0,8,0,0,3,0,19.7,0,0,1,0,0,0
6569,0,8,0,0,3,0,19.5,0,0,1,0,0,0
6570,0,4,0,1,1,1,29.15,0,1,0,0,0,0
6571,0,34,0,1,2,0,55.0,0,2,0,0,0,0
6572,0,68,1,1,3,1,90.8,0,6,1,0,1,0
6573,0,45,0,1,2,0,51.0,0,4,1,1,0,0
6574,1,9,1,2,1,1,90.1,0,2,0,0,0,1
6575,0,22,1,1,1,1,59.05,0,2,0,0,0,0
6576,0,2,0,0,1,0,20.3,0,0,0,0,0,0
6577,0,70,1,1,3,0,72.95,0,4,1,1,0,0
6578,0,10,1,1,2,0,73.55,0,4,1,0,1,0
6579,0,72,1,1,3,0,84.3,0,5,0,0,1,0
6580,0,49,0,1,2,0,78.0,0,4,1,0,1,0
6581,1,54,1,1,2,0,72.1,0,3,0,0,0,0
6582,0,71,1,2,3,1,106.75,0,5,0,0,1,0
6583,0,22,0,0,2,1,19.25,0,0,0,0,0,0
6584,0,50,0,0,3,0,20.55,0,0,1,0,1,0
6585,0,43,0,0,2,0,20.0,0,0,1,0,0,0
6586,0,45,1,0,3,1,24.65,0,0,1,0,1,0
6587,1,64,1,2,1,1,103.5,0,4,0,1,0,0
6588,0,23,1,0,3,0,23.85,0,0,1,0,0,0
6589,0,68,1,0,3,0,25.8,0,0,1,0,1,0
6590,0,1,0,2,1,1,70.85,1,0,0,0,0,1
6591,0,2,0,2,1,1,69.8,1,0,0,0,1,0
6592,0,26,0,1,2,0,59.45,0,2,0,0,1,0
6593,0,55,0,1,1,1,54.55,1,4,1,1,0,0
6594,0,14,0,0,1,1,20.05,0,0,0,0,0,1
6595,0,71,0,1,3,1,82.55,0,5,1,0,0,1
6596,0,64,1,1,2,0,81.25,0,5,0,0,0,1
6597,0,7,0,1,1,1,70.75,1,3,0,0,1,0
6598,0,57,0,1,3,1,74.3,0,5,0,0,1,0
6599,0,13,1,2,1,0,94.1,1,3,1,0,0,1
6600,0,3,0,1,1,0,29.7,1,1,1,0,1,0
6602,0,40,1,2,1,1,96.35,0,3,1,0,1,0
6603,0,14,1,1,1,1,66.6,0,2,1,0,1,0
6604,0,2,0,1,1,1,44.5,0,0,1,0,0,1
6606,0,38,1,2,1,1,105.0,1,4,1,0,0,1
6607,0,1,0,1,1,1,25.3,1,0,1,0,0,1
6608,0,22,0,1,2,1,55.15,1,2,0,0,1,0
6609,0,1,0,0,1,1,20.1,1,0,0,0,0,0
6610,0,5,0,2,1,1,80.1,0,1,0,0,0,0
6611,0,29,1,1,2,0,69.05,0,3,1,1,0,0
6612,0,1,0,2,1,1,69.9,1,0,1,0,0,0
6613,0,3,0,0,1,0,20.4,0,0,0,0,0,0
6614,0,71,0,0,3,0,19.7,0,0,1,0,1,0
